Unnamed: 0,typeid_x,afstemningid,aktørid,party,dato
647204,1,6185,1880,Socialdemokratiet,2004-12-17 09:00:00
647205,1,6185,1879,Socialdemokratiet,2004-12-17 09:00:00
647206,1,6185,245,Liberal Alliance,2004-12-17 09:00:00
647207,1,6185,1770,Socialdemokratiet,2004-12-17 09:00:00
647208,1,6185,665,Det Konservative Folkeparti,2004-12-17 09:00:00
647209,1,6185,1023,Socialdemokratiet,2004-12-17 09:00:00
647210,1,6185,193,Venstre,2004-12-17 09:00:00
647211,1,6185,662,Dansk Folkeparti,2004-12-17 09:00:00
647212,1,6185,666,Socialdemokratiet,2004-12-17 09:00:00
647213,1,6185,1115,Venstre,2004-12-17 09:00:00
647214,1,6185,1219,Kristendemokraterne,2004-12-17 09:00:00
647215,1,6185,1804,Socialdemokratiet,2004-12-17 09:00:00
647216,1,6185,206,Venstre,2004-12-17 09:00:00
647217,1,6185,145,Moderaterne,2004-12-17 09:00:00
647218,1,6185,725,Venstre,2004-12-17 09:00:00
647219,1,6185,1353,Socialdemokratiet,2004-12-17 09:00:00
647220,1,6185,675,Venstre,2004-12-17 09:00:00
647221,1,6185,1757,Venstre,2004-12-17 09:00:00
647222,1,6185,1769,Dansk Folkeparti,2004-12-17 09:00:00
647223,1,6185,48,Danmarksdemokraterne,2004-12-17 09:00:00
647224,1,6185,226,Socialdemokratiet,2004-12-17 09:00:00
647225,1,6185,1319,Socialdemokratiet,2004-12-17 09:00:00
647226,1,6185,182,Danmarksdemokraterne,2004-12-17 09:00:00
647227,1,6185,1761,Det Konservative Folkeparti,2004-12-17 09:00:00
647228,1,6185,3042,,2004-12-17 09:00:00
647229,1,6185,1740,Dansk Folkeparti,2004-12-17 09:00:00
647230,1,6185,348,Socialistisk Folkeparti,2004-12-17 09:00:00
647231,1,6185,1767,Socialdemokratiet,2004-12-17 09:00:00
647232,1,6185,1094,Socialdemokratiet,2004-12-17 09:00:00
647233,1,6185,379,Socialistisk Folkeparti,2004-12-17 09:00:00
647234,1,6185,1822,Socialdemokratiet,2004-12-17 09:00:00
647235,1,6185,106,Radikale Venstre,2004-12-17 09:00:00
647236,1,6185,1791,Venstre,2004-12-17 09:00:00
647237,1,6185,1749,Venstre,2004-12-17 09:00:00
647238,1,6185,1558,Kristeligt Folkeparti,2004-12-17 09:00:00
647239,1,6185,1916,Det Konservative Folkeparti,2004-12-17 09:00:00
647240,1,6185,1747,Socialdemokratiet,2004-12-17 09:00:00
647241,1,6186,1779,Venstre,2004-12-17 09:00:00
647242,1,6186,126,Venstre,2004-12-17 09:00:00
647243,1,6186,351,Socialdemokratiet,2004-12-17 09:00:00
647244,1,6186,647,Venstre,2004-12-17 09:00:00
647245,1,6186,1881,Radikale Venstre,2004-12-17 09:00:00
647246,1,6186,149,Det Konservative Folkeparti,2004-12-17 09:00:00
647247,1,6186,350,Venstre,2004-12-17 09:00:00
647248,1,6186,1751,Socialdemokratiet,2004-12-17 09:00:00
647249,1,6186,1455,Socialdemokratiet,2004-12-17 09:00:00
647250,1,6186,49,Venstre,2004-12-17 09:00:00
647251,1,6186,1755,Dansk Folkeparti,2004-12-17 09:00:00
647252,1,6186,1821,Venstre,2004-12-17 09:00:00
647253,1,6186,1886,Socialdemokratiet,2004-12-17 09:00:00
647254,1,6186,1039,Socialdemokratiet,2004-12-17 09:00:00
647255,1,6186,220,Socialdemokratiet,2004-12-17 09:00:00
647256,1,6186,183,Danmarksdemokraterne,2004-12-17 09:00:00
647257,1,6186,198,Socialistisk Folkeparti,2004-12-17 09:00:00
647258,1,6186,648,Det Konservative Folkeparti,2004-12-17 09:00:00
647259,1,6186,1325,Socialdemokratiet,2004-12-17 09:00:00
647260,1,6186,94,Venstre,2004-12-17 09:00:00
647261,1,6186,664,Uden for folketingsgrupperne,2004-12-17 09:00:00
647262,1,6186,1371,Dansk Folkeparti,2004-12-17 09:00:00
647263,1,6186,1790,Venstre,2004-12-17 09:00:00
647264,1,6186,216,Dansk Folkeparti,2004-12-17 09:00:00
647265,1,6186,108,Det Konservative Folkeparti,2004-12-17 09:00:00
647266,1,6186,1805,Ny Alliance,2004-12-17 09:00:00
647267,1,6186,1746,Venstre,2004-12-17 09:00:00
647268,1,6186,1433,Dansk Folkeparti,2004-12-17 09:00:00
647269,1,6186,1623,,2004-12-17 09:00:00
647270,1,6186,138,Socialdemokratiet,2004-12-17 09:00:00
647271,1,6186,1047,Uden for folketingsgrupperne,2004-12-17 09:00:00
647272,1,6186,1845,Venstre,2004-12-17 09:00:00
647273,1,6186,794,Socialistisk Folkeparti,2004-12-17 09:00:00
647274,1,6186,1911,Socialdemokratiet,2004-12-17 09:00:00
647275,1,6186,1256,Socialdemokratiet,2004-12-17 09:00:00
647276,1,6186,5593,,2004-12-17 09:00:00
647277,1,6186,1444,Socialistisk Folkeparti,2004-12-17 09:00:00
647278,1,6186,1718,Venstre,2004-12-17 09:00:00
647279,1,6186,1234,Socialistisk Folkeparti,2004-12-17 09:00:00
647280,1,6186,364,Venstre,2004-12-17 09:00:00
647281,1,6186,660,Venstre,2004-12-17 09:00:00
647282,1,6186,1461,Venstre,2004-12-17 09:00:00
647283,1,6186,678,Socialdemokratiet,2004-12-17 09:00:00
647284,1,6186,920,Socialdemokratiet,2004-12-17 09:00:00
647285,1,6186,55,Radikale Venstre,2004-12-17 09:00:00
647286,1,6186,271,Venstre,2004-12-17 09:00:00
647287,1,6186,1850,Det Konservative Folkeparti,2004-12-17 09:00:00
647288,1,6186,1815,Dansk Folkeparti,2004-12-17 09:00:00
647289,1,6186,1912,Radikale Venstre,2004-12-17 09:00:00
647290,1,6186,280,Socialdemokratiet,2004-12-17 09:00:00
647291,1,6186,1739,Venstre,2004-12-17 09:00:00
647292,1,6186,1745,Venstre,2004-12-17 09:00:00
647293,1,6186,676,Dansk Folkeparti,2004-12-17 09:00:00
647294,1,6186,1431,Dansk Folkeparti,2004-12-17 09:00:00
647295,1,6186,679,Socialdemokratiet,2004-12-17 09:00:00
647296,1,6186,677,Dansk Folkeparti,2004-12-17 09:00:00
647297,1,6186,1811,Venstre,2004-12-17 09:00:00
647298,1,6186,1818,Venstre,2004-12-17 09:00:00
647299,1,6186,64,Venstre,2004-12-17 09:00:00
647300,1,6186,28,Socialdemokratiet,2004-12-17 09:00:00
647301,1,6186,657,Venstre,2004-12-17 09:00:00
647302,1,6186,386,Socialdemokratiet,2004-12-17 09:00:00
647303,1,6186,1771,Dansk Folkeparti,2004-12-17 09:00:00
647304,1,6186,217,Venstre,2004-12-17 09:00:00
647305,1,6186,1831,Dansk Folkeparti,2004-12-17 09:00:00
647306,1,6186,646,Venstre,2004-12-17 09:00:00
647307,1,6186,951,Socialdemokratiet,2004-12-17 09:00:00
647308,1,6186,645,Venstre,2004-12-17 09:00:00
647309,1,6186,1880,Socialdemokratiet,2004-12-17 09:00:00
647310,1,6186,1879,Socialdemokratiet,2004-12-17 09:00:00
647311,1,6186,245,Liberal Alliance,2004-12-17 09:00:00
647312,1,6186,1770,Socialdemokratiet,2004-12-17 09:00:00
647313,1,6186,665,Det Konservative Folkeparti,2004-12-17 09:00:00
647314,1,6186,1023,Socialdemokratiet,2004-12-17 09:00:00
647315,1,6186,193,Venstre,2004-12-17 09:00:00
647316,1,6186,662,Dansk Folkeparti,2004-12-17 09:00:00
647317,1,6186,666,Socialdemokratiet,2004-12-17 09:00:00
647318,1,6186,1115,Venstre,2004-12-17 09:00:00
647319,1,6186,1219,Kristendemokraterne,2004-12-17 09:00:00
647320,1,6186,1804,Socialdemokratiet,2004-12-17 09:00:00
647321,1,6186,206,Venstre,2004-12-17 09:00:00
647322,1,6186,145,Moderaterne,2004-12-17 09:00:00
647323,1,6186,725,Venstre,2004-12-17 09:00:00
647324,1,6186,1353,Socialdemokratiet,2004-12-17 09:00:00
647325,1,6186,675,Venstre,2004-12-17 09:00:00
647326,1,6186,1757,Venstre,2004-12-17 09:00:00
647327,1,6186,1769,Dansk Folkeparti,2004-12-17 09:00:00
647328,1,6186,48,Danmarksdemokraterne,2004-12-17 09:00:00
647329,1,6186,226,Socialdemokratiet,2004-12-17 09:00:00
647330,1,6186,1319,Socialdemokratiet,2004-12-17 09:00:00
647331,1,6186,182,Danmarksdemokraterne,2004-12-17 09:00:00
647332,1,6186,1761,Det Konservative Folkeparti,2004-12-17 09:00:00
647333,1,6186,3042,,2004-12-17 09:00:00
647334,1,6186,1740,Dansk Folkeparti,2004-12-17 09:00:00
647335,1,6186,348,Socialistisk Folkeparti,2004-12-17 09:00:00
647336,1,6186,1767,Socialdemokratiet,2004-12-17 09:00:00
647337,1,6186,1094,Socialdemokratiet,2004-12-17 09:00:00
647338,1,6186,379,Socialistisk Folkeparti,2004-12-17 09:00:00
647339,1,6186,1822,Socialdemokratiet,2004-12-17 09:00:00
647340,1,6186,106,Radikale Venstre,2004-12-17 09:00:00
647341,1,6186,1791,Venstre,2004-12-17 09:00:00
647342,1,6186,1749,Venstre,2004-12-17 09:00:00
647343,1,6186,1558,Kristeligt Folkeparti,2004-12-17 09:00:00
647344,1,6186,1916,Det Konservative Folkeparti,2004-12-17 09:00:00
647345,1,6186,1747,Socialdemokratiet,2004-12-17 09:00:00
647346,2,6187,1779,Venstre,2004-12-17 09:00:00
647347,2,6187,126,Venstre,2004-12-17 09:00:00
647348,1,6187,351,Socialdemokratiet,2004-12-17 09:00:00
647349,2,6187,647,Venstre,2004-12-17 09:00:00
647350,1,6187,1881,Radikale Venstre,2004-12-17 09:00:00
647351,1,6187,856,Enhedslisten,2004-12-17 09:00:00
647352,2,6187,149,Det Konservative Folkeparti,2004-12-17 09:00:00
647353,2,6187,350,Venstre,2004-12-17 09:00:00
647354,1,6187,1751,Socialdemokratiet,2004-12-17 09:00:00
647355,1,6187,1455,Socialdemokratiet,2004-12-17 09:00:00
647356,2,6187,49,Venstre,2004-12-17 09:00:00
647357,2,6187,1755,Dansk Folkeparti,2004-12-17 09:00:00
647358,2,6187,1821,Venstre,2004-12-17 09:00:00
647359,1,6187,1886,Socialdemokratiet,2004-12-17 09:00:00
647360,1,6187,1039,Socialdemokratiet,2004-12-17 09:00:00
647361,1,6187,220,Socialdemokratiet,2004-12-17 09:00:00
647362,2,6187,183,Danmarksdemokraterne,2004-12-17 09:00:00
647363,2,6187,648,Det Konservative Folkeparti,2004-12-17 09:00:00
647364,1,6187,1325,Socialdemokratiet,2004-12-17 09:00:00
647365,2,6187,94,Venstre,2004-12-17 09:00:00
647366,2,6187,664,Uden for folketingsgrupperne,2004-12-17 09:00:00
647367,2,6187,1371,Dansk Folkeparti,2004-12-17 09:00:00
647368,2,6187,1790,Venstre,2004-12-17 09:00:00
647369,2,6187,216,Dansk Folkeparti,2004-12-17 09:00:00
647370,2,6187,108,Det Konservative Folkeparti,2004-12-17 09:00:00
647371,2,6187,1805,Ny Alliance,2004-12-17 09:00:00
647372,2,6187,1746,Venstre,2004-12-17 09:00:00
647373,2,6187,1433,Dansk Folkeparti,2004-12-17 09:00:00
647374,1,6187,1623,,2004-12-17 09:00:00
647375,1,6187,138,Socialdemokratiet,2004-12-17 09:00:00
647376,2,6187,1845,Venstre,2004-12-17 09:00:00
647377,1,6187,794,Socialistisk Folkeparti,2004-12-17 09:00:00
647378,1,6187,1911,Socialdemokratiet,2004-12-17 09:00:00
647379,1,6187,1256,Socialdemokratiet,2004-12-17 09:00:00
647380,1,6187,5593,,2004-12-17 09:00:00
647381,1,6187,1444,Socialistisk Folkeparti,2004-12-17 09:00:00
647382,2,6187,1718,Venstre,2004-12-17 09:00:00
647383,1,6187,1234,Socialistisk Folkeparti,2004-12-17 09:00:00
647384,2,6187,364,Venstre,2004-12-17 09:00:00
647385,2,6187,660,Venstre,2004-12-17 09:00:00
647386,2,6187,1461,Venstre,2004-12-17 09:00:00
647387,1,6187,678,Socialdemokratiet,2004-12-17 09:00:00
647388,1,6187,920,Socialdemokratiet,2004-12-17 09:00:00
647389,1,6187,55,Radikale Venstre,2004-12-17 09:00:00
647390,2,6187,271,Venstre,2004-12-17 09:00:00
647391,2,6187,1850,Det Konservative Folkeparti,2004-12-17 09:00:00
647392,2,6187,1815,Dansk Folkeparti,2004-12-17 09:00:00
647393,1,6187,1912,Radikale Venstre,2004-12-17 09:00:00
647394,1,6187,280,Socialdemokratiet,2004-12-17 09:00:00
647395,2,6187,1739,Venstre,2004-12-17 09:00:00
647396,2,6187,1745,Venstre,2004-12-17 09:00:00
647397,2,6187,676,Dansk Folkeparti,2004-12-17 09:00:00
647398,2,6187,1431,Dansk Folkeparti,2004-12-17 09:00:00
647399,1,6187,679,Socialdemokratiet,2004-12-17 09:00:00
647400,2,6187,677,Dansk Folkeparti,2004-12-17 09:00:00
647401,2,6187,1811,Venstre,2004-12-17 09:00:00
647402,2,6187,1818,Venstre,2004-12-17 09:00:00
647403,2,6187,64,Venstre,2004-12-17 09:00:00
647404,1,6187,28,Socialdemokratiet,2004-12-17 09:00:00
647405,2,6187,657,Venstre,2004-12-17 09:00:00
647406,1,6187,386,Socialdemokratiet,2004-12-17 09:00:00
647407,2,6187,1771,Dansk Folkeparti,2004-12-17 09:00:00
647408,2,6187,217,Venstre,2004-12-17 09:00:00
647409,2,6187,1831,Dansk Folkeparti,2004-12-17 09:00:00
647410,2,6187,646,Venstre,2004-12-17 09:00:00
647411,1,6187,951,Socialdemokratiet,2004-12-17 09:00:00
647412,2,6187,645,Venstre,2004-12-17 09:00:00
647413,1,6187,1880,Socialdemokratiet,2004-12-17 09:00:00
647414,1,6187,1879,Socialdemokratiet,2004-12-17 09:00:00
647415,2,6187,245,Liberal Alliance,2004-12-17 09:00:00
647416,1,6187,1770,Socialdemokratiet,2004-12-17 09:00:00
647417,2,6187,665,Det Konservative Folkeparti,2004-12-17 09:00:00
647418,1,6187,1023,Socialdemokratiet,2004-12-17 09:00:00
647419,2,6187,193,Venstre,2004-12-17 09:00:00
647420,2,6187,662,Dansk Folkeparti,2004-12-17 09:00:00
647421,2,6187,1115,Venstre,2004-12-17 09:00:00
647422,1,6187,1219,Kristendemokraterne,2004-12-17 09:00:00
647423,1,6187,1804,Socialdemokratiet,2004-12-17 09:00:00
647424,2,6187,206,Venstre,2004-12-17 09:00:00
647425,2,6187,145,Moderaterne,2004-12-17 09:00:00
647426,2,6187,725,Venstre,2004-12-17 09:00:00
647427,1,6187,1353,Socialdemokratiet,2004-12-17 09:00:00
647428,2,6187,675,Venstre,2004-12-17 09:00:00
647429,2,6187,1757,Venstre,2004-12-17 09:00:00
647430,2,6187,1769,Dansk Folkeparti,2004-12-17 09:00:00
647431,2,6187,48,Danmarksdemokraterne,2004-12-17 09:00:00
647432,1,6187,226,Socialdemokratiet,2004-12-17 09:00:00
647433,1,6187,1319,Socialdemokratiet,2004-12-17 09:00:00
647434,2,6187,182,Danmarksdemokraterne,2004-12-17 09:00:00
647435,2,6187,1761,Det Konservative Folkeparti,2004-12-17 09:00:00
647436,1,6187,3042,,2004-12-17 09:00:00
647437,2,6187,1740,Dansk Folkeparti,2004-12-17 09:00:00
647438,1,6187,348,Socialistisk Folkeparti,2004-12-17 09:00:00
647439,1,6187,1094,Socialdemokratiet,2004-12-17 09:00:00
647440,1,6187,379,Socialistisk Folkeparti,2004-12-17 09:00:00
647441,1,6187,1822,Socialdemokratiet,2004-12-17 09:00:00
647442,2,6187,1791,Venstre,2004-12-17 09:00:00
647443,2,6187,1749,Venstre,2004-12-17 09:00:00
647444,1,6187,1558,Kristeligt Folkeparti,2004-12-17 09:00:00
647445,1,6187,12,Socialdemokratiet,2004-12-17 09:00:00
647446,2,6187,1916,Det Konservative Folkeparti,2004-12-17 09:00:00
647447,1,6187,1747,Socialdemokratiet,2004-12-17 09:00:00
647448,2,6188,1779,Venstre,2004-12-17 09:00:00
647449,2,6188,183,Danmarksdemokraterne,2004-12-17 09:00:00
647450,2,6188,648,Det Konservative Folkeparti,2004-12-17 09:00:00
647451,1,6188,1325,Socialdemokratiet,2004-12-17 09:00:00
647452,2,6188,94,Venstre,2004-12-17 09:00:00
647453,2,6188,664,Uden for folketingsgrupperne,2004-12-17 09:00:00
647454,2,6188,1371,Dansk Folkeparti,2004-12-17 09:00:00
647455,2,6188,1790,Venstre,2004-12-17 09:00:00
647456,2,6188,216,Dansk Folkeparti,2004-12-17 09:00:00
647457,2,6188,108,Det Konservative Folkeparti,2004-12-17 09:00:00
647458,2,6188,1805,Ny Alliance,2004-12-17 09:00:00
647459,2,6188,1746,Venstre,2004-12-17 09:00:00
647460,2,6188,1433,Dansk Folkeparti,2004-12-17 09:00:00
647461,1,6188,1623,,2004-12-17 09:00:00
647462,1,6188,138,Socialdemokratiet,2004-12-17 09:00:00
647463,2,6188,1845,Venstre,2004-12-17 09:00:00
647464,1,6188,794,Socialistisk Folkeparti,2004-12-17 09:00:00
647465,1,6188,1911,Socialdemokratiet,2004-12-17 09:00:00
647466,1,6188,1256,Socialdemokratiet,2004-12-17 09:00:00
647467,1,6188,5593,,2004-12-17 09:00:00
647468,1,6188,1444,Socialistisk Folkeparti,2004-12-17 09:00:00
647469,2,6188,1718,Venstre,2004-12-17 09:00:00
647470,1,6188,220,Socialdemokratiet,2004-12-17 09:00:00
647471,1,6188,1039,Socialdemokratiet,2004-12-17 09:00:00
647472,1,6188,1886,Socialdemokratiet,2004-12-17 09:00:00
647473,2,6188,1821,Venstre,2004-12-17 09:00:00
647474,2,6188,1755,Dansk Folkeparti,2004-12-17 09:00:00
647475,2,6188,49,Venstre,2004-12-17 09:00:00
647476,1,6188,1455,Socialdemokratiet,2004-12-17 09:00:00
647477,1,6188,1751,Socialdemokratiet,2004-12-17 09:00:00
647478,2,6188,350,Venstre,2004-12-17 09:00:00
647479,2,6188,149,Det Konservative Folkeparti,2004-12-17 09:00:00
647480,1,6188,856,Enhedslisten,2004-12-17 09:00:00
647481,1,6188,1881,Radikale Venstre,2004-12-17 09:00:00
647482,2,6188,647,Venstre,2004-12-17 09:00:00
647483,1,6188,351,Socialdemokratiet,2004-12-17 09:00:00
647484,2,6188,126,Venstre,2004-12-17 09:00:00
647485,1,6188,1234,Socialistisk Folkeparti,2004-12-17 09:00:00
647486,2,6188,364,Venstre,2004-12-17 09:00:00
647487,2,6188,660,Venstre,2004-12-17 09:00:00
647488,2,6188,1461,Venstre,2004-12-17 09:00:00
647489,1,6188,678,Socialdemokratiet,2004-12-17 09:00:00
647490,1,6188,920,Socialdemokratiet,2004-12-17 09:00:00
647491,1,6188,55,Radikale Venstre,2004-12-17 09:00:00
647492,2,6188,271,Venstre,2004-12-17 09:00:00
647493,2,6188,1850,Det Konservative Folkeparti,2004-12-17 09:00:00
647494,2,6188,1815,Dansk Folkeparti,2004-12-17 09:00:00
647495,1,6188,1912,Radikale Venstre,2004-12-17 09:00:00
647496,1,6188,280,Socialdemokratiet,2004-12-17 09:00:00
647497,2,6188,1739,Venstre,2004-12-17 09:00:00
647498,2,6188,1745,Venstre,2004-12-17 09:00:00
647499,2,6188,676,Dansk Folkeparti,2004-12-17 09:00:00
647500,2,6188,1431,Dansk Folkeparti,2004-12-17 09:00:00
647501,1,6188,679,Socialdemokratiet,2004-12-17 09:00:00
647502,2,6188,677,Dansk Folkeparti,2004-12-17 09:00:00
647503,2,6188,1811,Venstre,2004-12-17 09:00:00
647504,2,6188,1818,Venstre,2004-12-17 09:00:00
647505,2,6188,64,Venstre,2004-12-17 09:00:00
647506,1,6188,28,Socialdemokratiet,2004-12-17 09:00:00
647507,2,6188,657,Venstre,2004-12-17 09:00:00
647508,1,6188,386,Socialdemokratiet,2004-12-17 09:00:00
647509,2,6188,1771,Dansk Folkeparti,2004-12-17 09:00:00
647510,2,6188,217,Venstre,2004-12-17 09:00:00
647511,2,6188,1831,Dansk Folkeparti,2004-12-17 09:00:00
647512,2,6188,646,Venstre,2004-12-17 09:00:00
647513,1,6188,951,Socialdemokratiet,2004-12-17 09:00:00
647514,2,6188,645,Venstre,2004-12-17 09:00:00
647515,1,6188,1880,Socialdemokratiet,2004-12-17 09:00:00
647516,1,6188,1879,Socialdemokratiet,2004-12-17 09:00:00
647517,2,6188,245,Liberal Alliance,2004-12-17 09:00:00
647518,1,6188,1770,Socialdemokratiet,2004-12-17 09:00:00
647519,2,6188,665,Det Konservative Folkeparti,2004-12-17 09:00:00
647520,1,6188,1023,Socialdemokratiet,2004-12-17 09:00:00
647521,2,6188,193,Venstre,2004-12-17 09:00:00
647522,2,6188,662,Dansk Folkeparti,2004-12-17 09:00:00
647523,1,6188,666,Socialdemokratiet,2004-12-17 09:00:00
647524,2,6188,1115,Venstre,2004-12-17 09:00:00
647525,2,6188,1219,Kristendemokraterne,2004-12-17 09:00:00
647526,1,6188,1804,Socialdemokratiet,2004-12-17 09:00:00
647527,2,6188,206,Venstre,2004-12-17 09:00:00
647528,2,6188,145,Moderaterne,2004-12-17 09:00:00
647529,2,6188,725,Venstre,2004-12-17 09:00:00
647530,1,6188,1353,Socialdemokratiet,2004-12-17 09:00:00
647531,2,6188,675,Venstre,2004-12-17 09:00:00
647532,2,6188,1757,Venstre,2004-12-17 09:00:00
647533,2,6188,1769,Dansk Folkeparti,2004-12-17 09:00:00
647534,2,6188,48,Danmarksdemokraterne,2004-12-17 09:00:00
647535,1,6188,226,Socialdemokratiet,2004-12-17 09:00:00
647536,1,6188,1319,Socialdemokratiet,2004-12-17 09:00:00
647537,2,6188,182,Danmarksdemokraterne,2004-12-17 09:00:00
647538,2,6188,1761,Det Konservative Folkeparti,2004-12-17 09:00:00
647539,1,6188,3042,,2004-12-17 09:00:00
647540,2,6188,1740,Dansk Folkeparti,2004-12-17 09:00:00
647541,1,6188,348,Socialistisk Folkeparti,2004-12-17 09:00:00
647542,1,6188,1767,Socialdemokratiet,2004-12-17 09:00:00
647543,1,6188,1094,Socialdemokratiet,2004-12-17 09:00:00
647544,1,6188,379,Socialistisk Folkeparti,2004-12-17 09:00:00
647545,1,6188,1822,Socialdemokratiet,2004-12-17 09:00:00
647546,2,6188,1791,Venstre,2004-12-17 09:00:00
647547,2,6188,1749,Venstre,2004-12-17 09:00:00
647548,2,6188,1558,Kristeligt Folkeparti,2004-12-17 09:00:00
647549,2,6188,1916,Det Konservative Folkeparti,2004-12-17 09:00:00
647550,1,6188,1747,Socialdemokratiet,2004-12-17 09:00:00
647551,1,6189,1039,Socialdemokratiet,2005-01-13 10:00:00
647552,1,6189,1886,Socialdemokratiet,2005-01-13 10:00:00
647553,1,6189,1755,Dansk Folkeparti,2005-01-13 10:00:00
647554,1,6189,49,Venstre,2005-01-13 10:00:00
647555,1,6189,1455,Socialdemokratiet,2005-01-13 10:00:00
647556,1,6189,1751,Socialdemokratiet,2005-01-13 10:00:00
647557,1,6189,149,Det Konservative Folkeparti,2005-01-13 10:00:00
647558,2,6189,856,Enhedslisten,2005-01-13 10:00:00
647559,1,6189,1881,Radikale Venstre,2005-01-13 10:00:00
647560,1,6189,647,Venstre,2005-01-13 10:00:00
647561,1,6189,351,Socialdemokratiet,2005-01-13 10:00:00
647562,1,6189,258,Socialdemokratiet,2005-01-13 10:00:00
647563,1,6189,126,Venstre,2005-01-13 10:00:00
647564,1,6189,8319,,2005-01-13 10:00:00
647565,1,6189,164,Venstre,2005-01-13 10:00:00
647566,2,6189,1793,Enhedslisten,2005-01-13 10:00:00
647567,1,6189,220,Socialdemokratiet,2005-01-13 10:00:00
647568,1,6189,265,Venstre,2005-01-13 10:00:00
647569,1,6189,1731,Det Konservative Folkeparti,2005-01-13 10:00:00
647570,1,6189,1947,Socialdemokratiet,2005-01-13 10:00:00
647571,2,6189,1444,Socialistisk Folkeparti,2005-01-13 10:00:00
647572,1,6189,1718,Venstre,2005-01-13 10:00:00
647573,2,6189,1883,Socialistisk Folkeparti,2005-01-13 10:00:00
647574,1,6189,1461,Venstre,2005-01-13 10:00:00
647575,1,6189,920,Socialdemokratiet,2005-01-13 10:00:00
647576,1,6189,1759,Det Konservative Folkeparti,2005-01-13 10:00:00
647577,1,6189,1850,Det Konservative Folkeparti,2005-01-13 10:00:00
647578,1,6189,1815,Dansk Folkeparti,2005-01-13 10:00:00
647579,2,6189,1752,Socialistisk Folkeparti,2005-01-13 10:00:00
647580,1,6189,1912,Radikale Venstre,2005-01-13 10:00:00
647581,1,6189,1447,Socialdemokratiet,2005-01-13 10:00:00
647582,1,6189,183,Danmarksdemokraterne,2005-01-13 10:00:00
647583,2,6189,198,Socialistisk Folkeparti,2005-01-13 10:00:00
647584,1,6189,648,Det Konservative Folkeparti,2005-01-13 10:00:00
647585,1,6189,1325,Socialdemokratiet,2005-01-13 10:00:00
647586,1,6189,77,Uden for folketingsgrupperne,2005-01-13 10:00:00
647587,1,6189,1885,Venstre,2005-01-13 10:00:00
647588,1,6189,1371,Dansk Folkeparti,2005-01-13 10:00:00
647589,1,6189,1790,Venstre,2005-01-13 10:00:00
647590,1,6189,211,Dansk Folkeparti,2005-01-13 10:00:00
647591,1,6189,108,Det Konservative Folkeparti,2005-01-13 10:00:00
647592,1,6189,131,Det Konservative Folkeparti,2005-01-13 10:00:00
647593,1,6189,1433,Dansk Folkeparti,2005-01-13 10:00:00
647594,2,6189,1623,,2005-01-13 10:00:00
647595,1,6189,138,Socialdemokratiet,2005-01-13 10:00:00
647596,1,6189,1047,Uden for folketingsgrupperne,2005-01-13 10:00:00
647597,2,6189,794,Socialistisk Folkeparti,2005-01-13 10:00:00
647598,1,6189,1911,Socialdemokratiet,2005-01-13 10:00:00
647599,1,6189,1256,Socialdemokratiet,2005-01-13 10:00:00
647600,1,6189,1823,Det Konservative Folkeparti,2005-01-13 10:00:00
647601,1,6189,1777,Dansk Folkeparti,2005-01-13 10:00:00
647602,1,6189,235,Socialdemokratiet,2005-01-13 10:00:00
647603,1,6189,1739,Venstre,2005-01-13 10:00:00
647604,1,6189,1557,Kristeligt Folkeparti,2005-01-13 10:00:00
